rgm_ppg,n_weeks,avg_weekly_sales,avg_weekly_units,avg_acv,sales_cv,is_new,is_delisted,recent_avg_sales,growth_rate,acv_trend,momentum,mat_growth,seasonality_index,promo_week_share,promo_sales_share,promo_acv_share,promo_lift,promo_visibility_share,price_elasticity,promo_effect_ctrl,avg_price,n_retailers,promo_lift_retailer_cv,acv_retailer_cv,price_elasticity_missing,promo_effect_ctrl_missing,promo_lift_missing,momentum_missing,seasonality_index_missing,promo_visibility_share_missing,mat_growth_missing,promo_lift_retailer_cv_missing,acv_retailer_cv_missing,is_own_manufacturer,subcategory_nm,brand_nm,price_tier,form,benefit_type,product_unit_size,product_pack_size,product_pack_count,product_is_multipack,promo_intensity_effect,dist_trend,peer_correlation_missing,peer_correlation,substitute_correlation_missing,substitute_correlation
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_AE186179 | PPG_ATTR5_83F6910A | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_85054D9E | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,86,59450.21820930232,15861.861477906976,48.394421337209295,0.28186789789522787,0,0,51309.639875,0.002863795264992862,-0.11822176692296778,0.9590455625776207,0.9590455625776207,0.9062848597493178,0.9651162790697675,0.087361118441405,0.12784042674722623,3.9884826864709333,0.5113063259536633,1.0693165302947834,0.02917383345850144,3.6510899188196384,5,1.720883465085161,0.6245054636587986,0,0,0,0,0,0,1,0,0,YES,DETERGENT,HASH_E73B26E8,MID PLUS,TABLETS WITH SOLUBLE FILM,MULTI BENEFIT,24,24,1,0,1.5510690557231563,0.1383936435960134,0,-0.06259409589964919,0,0.06576682040900196
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_AE186179 | PPG_ATTR5_83F6910A | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_8D8F1FCE | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,144,12596.013808333333,6475.881279861112,17.302234571759257,1.1517082107017442,0,0,185.44674999999998,-0.034719072507782736,-0.3592797273229643,0.30636971054865336,0.09763911240278858,1.0373184381373073,0.6527777777777778,0.26189509727449944,0.2557811463341955,12.187464164427329,0.47417263042478075,0.31626081419433694,0.2723621389345524,1.3653938565283583,5,1.798584757797948,0.6284025748598258,0,0,0,0,0,0,0,0,0,YES,DETERGENT,HASH_E73B26E8,MID PLUS,TABLETS WITH SOLUBLE FILM,MULTI BENEFIT,23,23,1,0,1.6836879807031977,-0.5905246144271763,0,0.4863808551954387,0,0.1572259164497347
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_AE186179 | PPG_ATTR5_83F6910A | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_BC1052E2 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,84,46608.45402857143,7657.632976190476,37.82110660714286,0.8486761906821945,0,0,691.4616666666666,-0.052739845778517945,-0.9056363061152163,0.1799063160832039,0.1799063160832039,1.7290994347941546,0.7380952380952381,0.16829015613346754,0.16159022623756525,6.253101468234112,0.45800585238138347,0.14025522048513622,0.3546889931629138,5.240983502569155,6,0.7020009826902665,0.6108522127025902,0,0,0,0,0,0,1,0,0,YES,DETERGENT,HASH_E73B26E8,MID PLUS,TABLETS WITH SOLUBLE FILM,MULTI BENEFIT,88,88,1,0,1.4624834321310398,-1.943858988019881,0,0.5599251394465878,0,0.0718329283020338
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_AE186179 | PPG_ATTR5_83F6910A | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_CD4F119F | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,70,27206.081514285714,4574.590142857142,15.744281714285714,0.9504940329934868,0,0,61631.24333333334,0.09312518407574266,0.5586335036304785,2.447850740728088,2.447850740728088,1.9607661853141107,0.8,0.3060526579882143,0.26840169441647277,19.942037061069804,0.5651857146931005,0.5405685954310673,0.6014974522904418,5.287419413810878,5,0.5506941720226912,0.8076684045583902,0,0,0,0,0,0,1,0,0,YES,DETERGENT,HASH_E73B26E8,MID PLUS,TABLETS WITH SOLUBLE FILM,MULTI BENEFIT,100,100,1,0,2.4334067852514374,1.40188241879601,0,0.4507986124154939,0,0.6349837186411488
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_AE186179 | PPG_ATTR5_83F6910A | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_D128E4C0 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,134,21007.839304477613,4332.814925373134,30.175305970149253,1.3905361120082593,0,0,20.138333333333332,-0.07831298517896818,-0.7403137221162363,0.8677199281867145,0.006013746544275019,0.8238821391712218,0.582089552238806,0.30542343091228424,0.2643487870011166,73.89708782424663,0.3221621165542959,0.20936840830364828,0.7175676453450955,2.7830725059359795,1,0.0,0.0,0,0,0,0,0,0,0,1,1,YES,DETERGENT,HASH_E73B26E8,MID PLUS,TABLETS WITH SOLUBLE FILM,MULTI BENEFIT,35,35,1,0,2.5123654529511708,-2.2751507521395933,0,0.6739549866853864,0,0.29152031703295117
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_AE186179 | PPG_ATTR5_83F6910A | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_D1C41E8A | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,91,124908.24975164834,18617.652087912087,56.55658144688644,0.5155312479829605,0,0,98141.91625000001,0.0064574069069944905,-0.06035067959335391,0.8639877209194772,0.8639877209194772,1.2529197178386149,0.9560439560439561,0.6472390412077921,0.5741135453639077,5.79859576078625,0.5668203787174386,1.9904539803000163,1.3979909237267183,6.520185848622563,6,0.869870683323219,0.49208834005443597,0,0,0,0,0,0,1,0,0,YES,DETERGENT,HASH_E73B26E8,MID PLUS,TABLETS WITH SOLUBLE FILM,MULTI BENEFIT,64,64,1,0,1.8324648286026053,0.36403476027912357,0,-0.19499990792642574,0,-0.01962558761989217
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_AE186179 | PPG_ATTR5_83F6910A | PPG_ATTR6_793F866E | PPG_ATTR7_A87D5006 | PPG_ATTR8_028C9CCB | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,90,29036.386162222225,6949.542354444444,28.738197870370367,0.8618137036449505,0,0,966.5830083333334,-0.04674496576180034,-0.6377498540972129,0.298186205890166,0.298186205890166,0.8472486941245166,0.9,0.4049484575599581,0.36807673138902786,14.907506436816789,0.4383039690416394,0.3625719869127868,0.5108078681339612,3.328298056825105,4,1.3213819469640373,0.8071028148853033,0,0,0,0,0,0,1,0,0,YES,DETERGENT,HASH_E73B26E8,MID PLUS,TABLETS WITH SOLUBLE FILM,MULTI BENEFIT,44,44,1,0,2.4901119906885945,-1.312913665541334,0,0.60351147093831,0,0.05065020364186301
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_AE186179 | PPG_ATTR5_83F6910A | PPG_ATTR6_793F866E | PPG_ATTR7_A87D5006 | PPG_ATTR8_30E5B856 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,157,9559.301063057324,4186.8987038216555,6.294839936305732,2.483891018773886,0,0,119.13521666666668,-0.04267465928492471,-0.19203617985309582,0.7646614126799997,0.42778282747867397,2.7562335743438613,0.4267515923566879,0.17134969978217598,0.11642206551072838,100.69431442202261,0.4475526396084079,0.284411801762414,0.2827767876250754,0.8883846263259557,5,0.7425431238014015,1.4595974280910216,0,0,0,0,0,0,0,0,0,YES,DETERGENT,HASH_E73B26E8,MID PLUS,TABLETS WITH SOLUBLE FILM,MULTI BENEFIT,49,49,1,0,1.9724336531142646,-0.2630563221717116,0,0.17873164430598956,0,0.10238778358314349
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_AE186179 | PPG_ATTR5_83F6910A | PPG_ATTR6_793F866E | PPG_ATTR7_A87D5006 | PPG_ATTR8_556A0B88 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,117,27554.019586324786,3880.6923076923076,27.05084957264957,1.2651463188433871,0,1,6.770833333333333,-0.09399254744421533,-0.6278779912032247,0.5111348766985406,0.16284858451263423,1.869415421503333,0.5641025641025641,0.3565176001078842,0.3276787793124984,16.81510859781506,0.30967634908793434,0.17735071257341856,0.6758947215350898,4.8621909137201085,2,1.4104356907632458,1.3455400731659197,0,0,0,0,0,0,0,0,0,YES,DETERGENT,HASH_E73B26E8,MID PLUS,TABLETS WITH SOLUBLE FILM,MULTI BENEFIT,72,72,1,0,1.6246418381504675,-2.4300830927519566,0,0.16666406202401057,0,-0.12986744416696194
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_AE186179 | PPG_ATTR5_83F6910A | PPG_ATTR6_793F866E | PPG_ATTR7_A87D5006 | PPG_ATTR8_7529AB34 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,78,19020.006669230766,3120.4358974358975,3.5697371794871797,0.6952032015153152,0,0,69.70416666666667,-0.08311267670294295,-0.07174233235119308,0.02738468260065925,0.02738468260065925,0.9880890736196603,0.5256410256410257,0.03546234592905228,0.04718764335323138,3.013351505761359,0.45206560920363814,0.2456551357707294,0.3000062941647479,4.84273103091586,1,0.0,0.0,0,0,0,0,0,0,1,1,1,YES,DETERGENT,HASH_E73B26E8,MID PLUS,TABLETS WITH SOLUBLE FILM,MULTI BENEFIT,58,58,1,0,0.7304447929212,-0.28500426053754674,0,0.7222775852573394,0,0.6792083791623358
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_AE186179 | PPG_ATTR5_83F6910A | PPG_ATTR6_793F866E | PPG_ATTR7_A87D5006 | PPG_ATTR8_77F2E3C1 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,144,21811.707781944442,5887.989225,22.166556307870373,1.2790145730810036,0,0,20.856666666666666,-0.06885986681561437,-0.4930080336354253,0.40817684488497064,0.0063965487065624415,1.4249610990662482,0.5555555555555556,0.22607207293399212,0.2203931833032706,13.991426509057327,0.5592024085494138,0.24900127015787848,0.055733631228725156,2.269314911424785,4,1.1556513737959524,0.8985353262124915,0,0,0,0,0,0,0,0,0,YES,DETERGENT,HASH_E73B26E8,MID PLUS,TABLETS WITH SOLUBLE FILM,MULTI BENEFIT,47,47,1,0,1.5041547064628975,-1.4761271844083477,0,0.44779645080876357,0,0.1098715122669693
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_AE186179 | PPG_ATTR5_83F6910A | PPG_ATTR6_793F866E | PPG_ATTR7_A87D5006 | PPG_ATTR8_96FC7120 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,37,12066.060964864864,4027.7837837837837,48.75642049549549,0.5531202985380806,1,0,17460.997941666665,0.0428832903757122,-0.7874096273905481,1.322713173706364,1.322713173706364,1.3910683622214093,0.7567567567567568,0.39456900432293884,0.3684019050346019,2.684283627458799,0.2735836682834799,0.27471349326968264,0.7411902037171045,2.8867972106379725,4,0.3991465247942777,0.8971574407023861,0,0,0,0,0,0,1,0,0,YES,DETERGENT,HASH_E73B26E8,MID PLUS,TABLETS WITH SOLUBLE FILM,MULTI BENEFIT,36,36,1,0,0.9868684033485661,2.04724658963158,0,0.11130462954387368,0,0.3271258432443519
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_AE186179 | PPG_ATTR5_83F6910A | PPG_ATTR6_793F866E | PPG_ATTR7_A87D5006 | PPG_ATTR8_D1C41E8A | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,85,24298.577545882352,4597.900941176471,41.395252156862746,1.2625697859434613,0,0,29501.03541666667,0.03402228126216156,0.08122891179727693,0.6899085055730612,0.6899085055730612,2.7203226509427654,0.8588235294117647,0.4115923739505807,0.39583743398456483,7.357082084857837,0.3384930068340189,0.58019665899228,0.5374621974465721,4.3123419124809805,3,0.47425496417000035,0.31108487734809753,0,0,0,0,0,0,1,0,0,YES,DETERGENT,HASH_E73B26E8,MID PLUS,TABLETS WITH SOLUBLE FILM,MULTI BENEFIT,64,64,1,0,1.8233762509162992,1.384932987408813,0,0.013107463586703848,0,0.030701312417521425
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_AE186179 | PPG_ATTR5_83F6910A | PPG_ATTR6_793F866E | PPG_ATTR7_C37DE1E7 | PPG_ATTR8_0311DF10 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,148,7847.3450689189185,2644.284722972973,5.662892173423423,3.1821590919244653,0,0,4.625,-0.0770821572740045,-0.1990178624950796,2.010869565217391,0.04267294601130375,4.269175258886926,0.16891891891891891,0.12523011997240202,0.12387435301602105,208.3994689876481,0.2925369956294427,0.2886862849902184,0.07317312217040062,1.1327759158150768,4,0.6797972924662845,0.6930538910119861,0,0,0,0,0,0,0,0,0,YES,DETERGENT,HASH_E73B26E8,MID PLUS,TABLETS WITH SOLUBLE FILM,MULTI BENEFIT,77,77,1,0,0.9027438788104079,-0.4205019018177306,0,0.06973505615287155,0,0.03207678246315928
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_AE186179 | PPG_ATTR5_83F6910A | PPG_ATTR6_793F866E | PPG_ATTR7_C37DE1E7 | PPG_ATTR8_8912C29A | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,45,7824.5744022222225,2044.8666666666666,9.85866,1.4664931166772364,0,1,546.9817916666666,-0.1360838610117394,-0.9485935968379449,0.29120230538396147,0.29120230538396147,3.8362151889088647,0.7555555555555555,0.47719120483608435,0.447444919247227,10.143648309048242,0.5980929381471374,0.22541740774412017,0.27651602253235974,2.4327067049483073,2,0.0,1.3987797573110494,0,0,0,0,0,0,1,1,0,YES,DETERGENT,HASH_E73B26E8,MID PLUS,TABLETS WITH SOLUBLE FILM,MULTI BENEFIT,79,79,1,0,1.821545978334799,-1.257838222664162,0,0.7271772729318555,0,0.40524321239814254
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_AE186179 | PPG_ATTR5_83F6910A | PPG_ATTR6_793F866E | PPG_ATTR7_C37DE1E7 | PPG_ATTR8_F7542FE0 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,153,5592.2487457516345,3651.3966509803918,6.54193825708061,2.490766660479695,0,0,2.3383333333333334,-0.06988452538467439,-0.21981492631981017,0.5091634911994193,0.0784937214385774,2.9243410869261552,0.2222222222222222,0.10673176554703782,0.10190631098674538,78.71228835072631,0.480574096045702,0.37223341632110185,-0.26919011945798776,0.6033327276661643,5,1.4006574041540516,0.5988457472081357,0,0,0,0,0,0,0,0,0,YES,DETERGENT,HASH_E73B26E8,MID PLUS,TABLETS WITH SOLUBLE FILM,MULTI BENEFIT,27,27,1,0,0.9729830569955489,-0.4419126554810555,0,0.16736582650204274,0,0.0628057749450665
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_AE186179 | PPG_ATTR5_84118360 | PPG_ATTR6_92B72C5A | PPG_ATTR7_5438D4D5 | PPG_ATTR8_1D3C716A | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,109,3081.054495412844,1101.2660550458716,1.6590385321100918,0.8656408027848355,0,1,5.915833333333334,-0.07766015830357519,-0.0296211324251691,0.16902380952380955,0.33588294980278627,1.6547209800413034,0.6422018348623854,0.39634766503602786,0.397640494500826,10.231565984201895,0.0,0.0913585404749388,0.012929953162573282,2.5530584708734687,1,0.0,0.0,0,0,0,0,0,0,0,1,1,YES,DETERGENT,HASH_E73B26E8,MID,TABLETS,MULTI BENEFIT,80,80,1,0,1.553311691624261,-0.12408309316932387,0,0.46308683234059705,0,0.07090869656025112
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_AE186179 | PPG_ATTR5_84118360 | PPG_ATTR6_92B72C5A | PPG_ATTR7_5438D4D5 | PPG_ATTR8_CD2CD891 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,76,1378.6073684210526,1116.0,1.0351776315789474,0.9202642534182228,0,1,135.29916666666665,-0.02568749372994132,-0.009098555023923425,0.07755178270846348,0.07755178270846348,1.5014408731728648,0.6973684210526315,0.35624906537951967,0.3587008834038662,5.728988448829522,0.0,0.07037714557289011,0.016558296655822313,1.1326772953047182,1,0.0,0.0,0,0,0,0,0,0,1,1,1,YES,DETERGENT,HASH_E73B26E8,MID,TABLETS,MULTI BENEFIT,56,56,1,0,1.3294804718647075,-0.02625532760161354,0,-0.666265475247178,0,0.06115681596136745
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_AE186179 | PPG_ATTR5_8A284A81 | PPG_ATTR6_92B72C5A | PPG_ATTR7_A87D5006 | PPG_ATTR8_815FCC11 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,157,11246.479679617834,4260.095992356688,8.066498673036094,2.4749153967458812,0,0,45.145833333333336,-0.0488124429824548,-0.26496072796697234,0.8799642654105417,0.18210621102607397,2.769938522983552,0.3885350318471338,0.05983588139102628,0.04964551595629023,24.55377643451045,0.1794932197551117,0.5340132119495673,0.12168461922981227,0.740681116657842,4,0.9276445155034355,0.6227790325406148,0,0,0,0,0,0,0,0,0,YES,DETERGENT,HASH_E73B26E8,MID,TABLETS,MULTI BENEFIT,30,30,1,0,1.259158546461113,-0.38443736748966745,0,0.1299365490347462,0,0.10476537486095049
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_AE186179 | PPG_ATTR5_8A284A81 | PPG_ATTR6_92B72C5A | PPG_ATTR7_C37DE1E7 | PPG_ATTR8_1D3C716A | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,147,2323.6623809523808,940.6598639455782,0.6112278911564626,1.4472760604857164,0,0,7.409166666666667,-0.07742051140439522,-0.017112030691580588,1.4833166499833166,0.005866518352280885,1.2603353517179592,0.42857142857142855,0.23574391005376344,0.23091624320497417,11.528824722136166,0.0,0.09513942329216013,-0.0014445388629260314,1.9612747744444292,1,0.0,0.0,0,0,0,0,0,0,0,1,1,YES,DETERGENT,HASH_E73B26E8,MID,TABLETS,MULTI BENEFIT,80,80,1,0,1.0834422717397387,-0.0455791226230626,0,0.20212600557724428,0,-0.11448640214994395
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_AE186179 | PPG_ATTR5_8A284A81 | PPG_ATTR6_92B72C5A | PPG_ATTR7_C37DE1E7 | PPG_ATTR8_27E24868 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,157,25431.575031847133,3228.8471337579617,2.9660974522292993,0.7099847030270863,0,0,5932.1175,-0.016751354879420723,-0.0034053470314254217,0.8444690060247182,0.3083137064768764,0.7707809141997922,0.7834394904458599,0.12204932181334519,0.16204647826815397,1.2829752942517694,0.0,1.6499927629372177,0.1418881200872782,6.990980047488881,1,0.0,0.0,0,0,0,0,0,0,0,1,1,YES,DETERGENT,HASH_E73B26E8,MID,TABLETS,MULTI BENEFIT,90,90,1,0,0.6467132747926814,-0.04927458568048714,0,0.39692820811440577,0,0.030411994313047017
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_AE186179 | PPG_ATTR5_8A284A81 | PPG_ATTR6_92B72C5A | PPG_ATTR7_C37DE1E7 | PPG_ATTR8_815FCC11 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,157,5264.731694267516,2353.484076433121,6.149624097664543,2.542975433587194,0,0,1.7933333333333332,-0.06626408702111532,-0.20276367132021417,1.594074074074074,0.09795732185366272,2.5881983693353168,0.17197452229299362,0.05233305168414556,0.056897955445248775,26.84097419524467,0.21348868941168886,0.29901368984342136,0.05472019715865062,0.8052272832106736,3,0.7165600439984765,1.0245043339702506,0,0,0,0,0,0,0,0,0,YES,DETERGENT,HASH_E73B26E8,MID,TABLETS,MULTI BENEFIT,30,30,1,0,0.5720747665126138,-0.39456622531802477,0,0.05845536922731926,0,0.10140932555179552
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_AE186179 | PPG_ATTR5_8A284A81 | PPG_ATTR6_92B72C5A | PPG_ATTR7_C37DE1E7 | PPG_ATTR8_EA2917A9 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,29,2303.2741379310346,1430.0689655172414,38.04811724137931,1.1146540354728907,0,1,48.17916666666667,-0.33162852667552273,-3.9698478817734006,0.01630958506542453,0.01630958506542453,2.8438404647122275,0.5517241379310345,0.3660004482910171,0.37365192234222694,6.550209095040736,0.2561397730150101,0.09270809245617934,0.12249474831688612,1.2544651323874463,1,0.0,0.0,0,0,0,0,0,0,1,1,1,YES,DETERGENT,HASH_E73B26E8,MID,TABLETS,MULTI BENEFIT,20,20,1,0,1.115351866253696,-10.897081580543874,1,0.2481722175052244,1,0.090839863111425
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_AE186179 | PPG_ATTR5_8D117390 | PPG_ATTR6_7410C119 | PPG_ATTR7_164D04A0 | PPG_ATTR8_C07460EB | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,152,60.86939473684211,720.0579539473683,0.04489210526315789,1.945707041650197,0,0,0.4375,-0.04037259101813902,-0.0010517137213895665,0.36997885835095135,0.06618799686485277,3.105448066611463,0.039473684210526314,0.04828039166582409,0.04775777515415525,4.830444522700225,0.04509663564781675,0.01792564599375764,0.061732546759601936,0.07969076245423946,1,0.0,0.0,0,0,0,0,0,0,0,1,1,YES,DETERGENT,HASH_E73B26E8,MID,GEL,MULTI BENEFIT,700,700,1,0,0.06959578598357195,-0.001776780575409458,0,0.2880069276132154,0,-0.08962207122975865
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_AE186179 | PPG_ATTR5_987A7EC2 | PPG_ATTR6_92B72C5A | PPG_ATTR7_C37DE1E7 | PPG_ATTR8_21D82E4F | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,47,5860.396272340426,6846.021276595745,0.6415574468085107,0.6115333713892919,0,1,336.9583333333333,-0.12342387316644511,-0.020787025901942643,0.0509766277198423,0.0509766277198423,1.5125939194319278,0.06382978723404255,0.0021664069770767017,0.003476168637679334,1.1140339282045715,0.0,0.5073892185401022,-0.03562854401999349,0.7199643287120085,1,0.0,0.0,0,0,0,0,0,0,1,1,1,YES,DETERGENT,HASH_E73B26E8,MID,TABLETS,MONOBENEFIT,10,10,1,0,0.04778284701777858,-0.07466513038950483,0,0.5226792435435056,0,0.3155165831625977
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_AE186179 | PPG_ATTR5_A15E84BA | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_1905F18D | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,145,34721.69274758621,10760.734873103449,36.10865355172414,0.38682395909476036,0,0,24477.930066666664,0.0024644945045128675,-0.06250101834356768,0.7782300751240777,0.6811477462896944,0.6773261196527437,0.9862068965517241,0.40982180456561695,0.36227748971361884,18.39443975348962,0.4438207526084731,1.396987966030081,-0.3203035323074799,3.097441028110404,6,1.6330733911043043,0.534735750379632,0,0,0,0,0,0,0,0,0,YES,DETERGENT,HASH_E73B26E8,PREMIUM,TABLETS WITH SOLUBLE FILM,MULTI BENEFIT,21,21,1,0,2.9240900500079614,0.08888010091427162,0,0.07963484199196876,0,-0.03940378358486473
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_AE186179 | PPG_ATTR5_A15E84BA | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_2DA14E67 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,143,55219.417824475524,8500.663636363635,25.345983717948716,1.3836504532328056,0,0,3.4166666666666665,-0.09805083229037453,-0.6164985495597907,0.28391385638113703,0.0003550426614063933,1.0770010332669708,0.5174825174825175,0.4059460763068464,0.3295710907605819,345.20970096426043,0.5418625633656479,0.3242602759880359,0.1642085041330963,3.6222042008636124,5,1.1395125633197074,0.7873102807541555,0,0,0,0,0,0,0,0,0,YES,DETERGENT,HASH_E73B26E8,PREMIUM,TABLETS WITH SOLUBLE FILM,MULTI BENEFIT,61,61,1,0,3.0257433923634256,-2.370778087613166,0,0.4220094761860938,0,0.1664669645097679
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_AE186179 | PPG_ATTR5_A15E84BA | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_815FCC11 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,136,24970.12566764706,4827.792647058824,32.138242647058824,1.5222231858741548,0,0,14.431666666666667,-0.07918834925636009,-0.805159480940795,0.4581966345645041,0.002794761543626909,1.261128611599641,0.4338235294117647,0.23575595392382487,0.23417917108283715,23.799727502658694,0.3209156851688173,0.21979103792570603,0.972317621164782,2.763683720791863,1,0.0,0.0,0,0,0,0,0,0,0,1,1,YES,DETERGENT,HASH_E73B26E8,PREMIUM,TABLETS WITH SOLUBLE FILM,MULTI BENEFIT,30,30,1,0,1.3929347592173416,-2.4492307298863336,0,0.759419919806342,0,0.2850533534463902
